BEL-ID	BEL original	Sentence	Sentence ID	PMID
BEL:20067262	tscript(p(MGI:Cebpb)) directlyIncreases r(MGI:Clec4e)	The mouse Mincle proximal promoter region contains an indispensable NF-IL6 binding element, demonstrating that Mincle is a direct target of NF-IL6.	SEN:10011148	10528209
BEL:20067264	tscript(p(MGI:Cebpb)) directlyIncreases r(MGI:Crp)	presence of type 1 Il6R, which is a binding site for NF-IL-6, IL-6DBP, and CEBPbeta has been confirmed in the genes for CRP, hemoplexin A and haptoglobin binding activity of NF-IL-6 is probably induced by Il6 through the increased expression of the NF-IL-6 gene	SEN:10032746	12110143
BEL:20067266	tscript(p(MGI:Cebpb)) directlyDecreases r(MGI:Dspp)	Nrf1 has also been reported to function as a repressor of transcription. The dentin sialophosphoprotein (DSPP) gene encodes DSP and DPP, which are expressed in terminally differentiated odontoblast. In undifferentiated odontoblast, Nrf1 interacts with C/EBP-? to repress DSPP expression.	SEN:10020236	19665035
BEL:20067268	tscript(p(MGI:Cebpb)) decreases r(MGI:Fosl2)	Mouse embryo fibroblasts nullizygous for C/EBPbeta had a proliferative advantage over cells with one or two functional copies of this gene. C/EBP inhibition enhanced the expression of the three major components of AP-1 in cycling CEF, namely c-Jun, JunD, and Fra-2, and stimulated AP-1 activity. In contrast, the over-expression of C/EBPbeta caused a dramatic reduction in the levels of AP-1 proteins.	SEN:10032748	12896981
BEL:20067270	tscript(p(MGI:Cebpb)) directlyIncreases r(MGI:Hp)	presence of type 1 Il6R, which is a binding site for NF-IL-6, IL-6DBP, and CEBPbeta has been confirmed in the genes for CRP, hemoplexin A and haptoglobin binding activity of NF-IL-6 is probably induced by Il6 through the increased expression of the NF-IL-6 gene	SEN:10032746	12110143
BEL:20067272	tscript(p(MGI:Cebpb)) directlyIncreases r(MGI:Hpx)	presence of type 1 Il6R, which is a binding site for NF-IL-6, IL-6DBP, and CEBPbeta has been confirmed in the genes for CRP, hemoplexin A and haptoglobin binding activity of NF-IL-6 is probably induced by Il6 through the increased expression of the NF-IL-6 gene	SEN:10032746	12110143
BEL:20067274	tscript(p(MGI:Cebpb)) directlyIncreases r(MGI:Hsp90ab1)	The hsp90beta gene promoter contains binding sites for the transcription factors nuclear factor IL-6 (\"NF-IL6\") and signal transducer and activator of transcription 3 (STAT-3), which are activated respectively by the mitogen-activated-protein-kinase and Jak-kinase pathways following IL-6 treatment.	SEN:10018046	9461509
BEL:20067278	tscript(p(MGI:Cebpb)) increases r(MGI:Il6)	We here report that the NFkappaB and C/EBP beta controlled gene IL6 is upregulated in DDIT3- and FUS-DDIT3-expressing fibrosarcoma cell lines	SEN:10011152	15688424
BEL:20067280	tscript(p(MGI:Cebpb)) directlyIncreases r(MGI:Itih3)	CCAAT/enhancer-binding protein site (C/EBP, -1344 to -1305) which interacts with C/EBPalpha and C/EBPbeta factors. The latter factors control the transcription of the ITIH3 gene positively.	SEN:10011138	9756925
BEL:20067282	tscript(p(MGI:Cebpb)) decreases r(MGI:Jun)	Mouse embryo fibroblasts nullizygous for C/EBPbeta had a proliferative advantage over cells with one or two functional copies of this gene. C/EBP inhibition enhanced the expression of the three major components of AP-1 in cycling CEF, namely c-Jun, JunD, and Fra-2, and stimulated AP-1 activity. In contrast, the over-expression of C/EBPbeta caused a dramatic reduction in the levels of AP-1 proteins.	SEN:10032748	12896981
BEL:20067284	tscript(p(MGI:Cebpb)) decreases r(MGI:Jund)	Mouse embryo fibroblasts nullizygous for C/EBPbeta had a proliferative advantage over cells with one or two functional copies of this gene. C/EBP inhibition enhanced the expression of the three major components of AP-1 in cycling CEF, namely c-Jun, JunD, and Fra-2, and stimulated AP-1 activity. In contrast, the over-expression of C/EBPbeta caused a dramatic reduction in the levels of AP-1 proteins.	SEN:10032748	12896981
BEL:20067288	tscript(p(MGI:Cebpb)) decreases r(MGI:Pde3a)	Our data show a 25% increase in both mRNA levels for PDE3A and PDE3B and a 25% increase in PDE activity in the livers of fasted C/EBPb-/- mice	SEN:10032734	11024029
BEL:20067290	tscript(p(MGI:Cebpb)) decreases r(MGI:Pde3b)	Our data show a 25% increase in both mRNA levels for PDE3A and PDE3B and a 25% increase in PDE activity in the livers of fasted C/EBPb-/- mice	SEN:10032734	11024029
BEL:20067296	tscript(p(MGI:Cebpb)) increases r(MGI:Pparg)	These gain-of-function studies have demonstrated the sufficiency of these proteins for adipogenesis, and combined with the temporal sequence of the appearance of these factors already mentioned, suggests a transcriptional cascade whereby C/EBPb and d induce PPARg and C/EBPa, which in turn promote the terminally differentiated state.	SEN:10032742	15936931
BEL:20067298	tscript(p(MGI:Cebpb)) increases r(MGI:Pparg)	Induction of C/EBP beta DNA-binding activity in NIH-3T3 beta 2 cells exposed to dexamethasone in the presence of insulin and fetal bovine serum activates the expression of an adipocyte-specific nuclear hormone receptor, PPAR gamma, that stimulates the conversion of these fibroblasts into committed preadipocytes	SEN:10000006	7557387
BEL:20067300	tscript(p(MGI:Cebpb)) directlyIncreases r(MGI:Xbp1)	Chromatin immunoprecipitation (ChIP) experiments showed enrichment of C/EBPbeta proteins on the Xbp1 proximal promoter at 8 hr postinduction and on d4 (Figure 2D).	SEN:10032752	19490910
BEL:20067310	tscript(p(MGI:Cebpd)) decreases bp(GOBP:"cell proliferation")	These data demonstrate that OSM induces up-regulation of C/EBPdelta via a Stat3-dependent pathway in mammary epithelial cells and that the growth inhibition induced by OSM depends on the presence of C/EBPdelta.	SEN:10029758	12479220
BEL:20067320	tscript(p(MGI:Cebpd)) increases r(MGI:Cebpa)	These gain-of-function studies have demonstrated the sufficiency of these proteins for adipogenesis, and combined with the temporal sequence of the appearance of these factors already mentioned, suggests a transcriptional cascade whereby C/EBPb and d induce PPARg and C/EBPa, which in turn promote the terminally differentiated state.	SEN:10032742	15936931
BEL:20067326	tscript(p(MGI:Cebpd)) increases r(MGI:Hmox1)	The most potent inducer of the HO-1 promoter was C/EBPa (3.4-fold; P 0.05), followed to a lesser extent by C/EBPd (2.0-fold) and no significant induction by C/EBPb (Fig. 7B).	SEN:10032726	20348279
BEL:20067336	tscript(p(MGI:Cebpd)) increases r(MGI:Pparg)	These gain-of-function studies have demonstrated the sufficiency of these proteins for adipogenesis, and combined with the temporal sequence of the appearance of these factors already mentioned, suggests a transcriptional cascade whereby C/EBPb and d induce PPARg and C/EBPa, which in turn promote the terminally differentiated state.	SEN:10032742	15936931
BEL:20067340	tscript(p(MGI:Cebpd)) directlyIncreases r(MGI:Scgb1a1)	C/EBPalpha and C/EBPdelta activate the Clara cell secretory protein gene through interaction with two adjacent C/EBP-binding sites	SEN:10011142	12959923
BEL:20067346	tscript(p(MGI:Cebpe)) increases bp(GOBP:"apoptotic process")	Cell cycle analysis revealed that induction of C/EBPE activity led to a rapid accumulation of cells in G0/G1 (Fig. 2C). Notably, this was accompanied by enhanced cell death with apoptosis as revealed by the cell morphology, an increased percentage of cells in sub-G0/G1, and DNA ladder formation (Fig. 2, C and D).	SEN:10032762	16531405
BEL:20067348	tscript(p(MGI:Cebpe)) decreases p(MGI:Bcl2)	Interestingly, the anti-apoptotic proteins Bcl-2 and Bcl-x were clearly down-regulated after induction of C/EBPE activity in LG/CEBPE-ER cells even though the cells were being cultured in IL-3.	SEN:10032764	16531405
BEL:20067350	tscript(p(MGI:Cebpe)) decreases p(MGI:Bcl2l1)	Interestingly, the anti-apoptotic proteins Bcl-2 and Bcl-x were clearly down-regulated after induction of C/EBPE activity in LG/CEBPE-ER cells even though the cells were being cultured in IL-3.	SEN:10032764	16531405
BEL:20067352	tscript(p(MGI:Cebpe)) decreases p(MGI:Ccnd2)	The most striking difference induced by C/EBPE-ER induction is the robust up-regulation of p27. In sharp contrast, cyclin D2, cyclin A, cyclin E, cdk4, and cdk6 were clearly down-regulated after 4 days of 4-HT treatment.	SEN:10032766	16531405
BEL:20067354	tscript(p(MGI:Cebpe)) decreases p(MGI:Cdk4)	The most striking difference induced by C/EBPE-ER induction is the robust up-regulation of p27. In sharp contrast, cyclin D2, cyclin A, cyclin E, cdk4, and cdk6 were clearly down-regulated after 4 days of 4-HT treatment.	SEN:10032766	16531405
BEL:20067356	tscript(p(MGI:Cebpe)) decreases p(MGI:Cdk6)	The most striking difference induced by C/EBPE-ER induction is the robust up-regulation of p27. In sharp contrast, cyclin D2, cyclin A, cyclin E, cdk4, and cdk6 were clearly down-regulated after 4 days of 4-HT treatment.	SEN:10032766	16531405
BEL:20067358	tscript(p(MGI:Cebpe)) increases p(MGI:Cdkn1b)	The most striking difference induced by C/EBPE-ER induction is the robust up-regulation of p27. In sharp contrast, cyclin D2, cyclin A, cyclin E, cdk4, and cdk6 were clearly down-regulated after 4 days of 4-HT treatment.	SEN:10032766	16531405
BEL:20067372	tscript(p(MGI:Cited2)) increases bp(GOBP:"cell proliferation")	Relative to the control stably transfected or CITED2-cells, CITED2+ cells had an increased rate of cell proliferation	SEN:10011166	15051727
BEL:20067374	tscript(p(MGI:Cited2)) increases r(MGI:Lefty2)	Cited2(-/-) mice lack expression of the Nodal target genes Pitx2c, Nodal and Ebaf in the left lateral plate mesoderm, where they are required for establishing laterality and cardiovascular development. CITED2 and TFAP2 were detected at the Pitx2c promoter in embryonic hearts, and they activate Pitx2c transcription in transient transfection assays	SEN:10032772	15475956
BEL:20067376	tscript(p(MGI:Cited2)) increases r(MGI:Nodal)	Cited2(-/-) mice lack expression of the Nodal target genes Pitx2c, Nodal and Ebaf in the left lateral plate mesoderm, where they are required for establishing laterality and cardiovascular development. CITED2 and TFAP2 were detected at the Pitx2c promoter in embryonic hearts, and they activate Pitx2c transcription in transient transfection assays	SEN:10032772	15475956
BEL:20067378	tscript(p(MGI:Cited2)) increases r(MGI:Pitx2)	Cited2(-/-) mice lack expression of the Nodal target genes Pitx2c, Nodal and Ebaf in the left lateral plate mesoderm, where they are required for establishing laterality and cardiovascular development. CITED2 and TFAP2 were detected at the Pitx2c promoter in embryonic hearts, and they activate Pitx2c transcription in transient transfection assays	SEN:10032772	15475956
BEL:20067384	tscript(p(MGI:Cited2)) increases tscript(p(MGI:Ppara))	CITED2 acted as a dose-dependent coactivator of PPARalpha-dependent transcriptional regulation in the presence of several exogenous ligands. CITED2 also increased PPARgamma-dependent regulation of reporter genes but had no effect on PPARbeta activity	SEN:10011168	15051727
BEL:20067386	tscript(p(MGI:Cited2)) directlyIncreases tscript(p(MGI:Ppara))	The results described here suggest that CIT-ED2 is a coactivator of PPARalpha and that both proteins may participate in signaling cascades of hypoxic response and angiogenesis.	SEN:10011170	15051727
BEL:20067390	tscript(p(MGI:Cited2)) increases tscript(p(MGI:Pparg))	CITED2 acted as a dose-dependent coactivator of PPARalpha-dependent transcriptional regulation in the presence of several exogenous ligands. CITED2 also increased PPARgamma-dependent regulation of reporter genes but had no effect on PPARbeta activity	SEN:10011168	15051727
BEL:20067392	tscript(p(MGI:Clock)) increases r(MGI:Serpine1)	Leptin-deficient obesity did not affect PAI-1 mRNA expression in the heart, but the Clock mutation significantly reduced mRNA levels in both ob/ob mice and in lean compartments (Fig. 3A).	SEN:10032778	16879220
BEL:20067394	tscript(p(MGI:Clock)) increases r(MGI:Serpine1)	Obesity also did not induce PAI-1 mRNA expression in the lungs, but the Clock mutation significantly reduced the mRNA levels in ob/ob mice (Fig. 3B).	SEN:10032780	16879220
BEL:20067396	tscript(p(MGI:Clock)) increases r(MGI:Wee1)	from full text - However, in Clock mutant (Clock/Clock) mice (26), which carry dominantnegative Clock mutations (27), wee1 expression was low at both ZTs	SEN:10032782	12934012
BEL:20067400	tscript(p(MGI:Creb1)) decreases bp(GOBP:"apoptotic process")	These results indicate that CREB and ATF1 act in concert to mediate signals essential for maintaining cell viability during early embryonic development.	SEN:10032644	11865068
BEL:20067408	tscript(p(MGI:Creb1)) increases r(MGI:Avpi1)	Furthermore, DDAVP-stimulated VIT32 promoter-reporter activity was inhibited by H89 and by a dominant negative CREB construct.	SEN:10032786	15140762
BEL:20067414	tscript(p(MGI:Creb1)) increases r(MGI:Cartpt)	Additionally, forskolin-induced transcription was inhibited by a dominant-negative mutant of CRE-binding protein (CREB) in CATH.a cells.	SEN:10011174	15207912
BEL:20067416	tscript(p(MGI:Creb1)) increases r(MGI:Cpt1a)	cAMP response unit of the Cpt1a gene is composed of a cAMP-response element motif and a Dr1 sequence located upstream of the transcription start site the coactivator Pgc-1 is involved in the regulation of this gene expression by cAMP in conbination with Hnf4 alpha and Creb	SEN:10032790	12107181
BEL:20067418	tscript(p(MGI:Creb1)) directlyIncreases r(MGI:Cyp11a1)	Overexpression of SIK repressed ACTH-mediated expression of CYP11A- and Steroidogenic acute regulatory (StAR)-genes by inhibiting CREB bound to their promoters.	SEN:10010094	12530631
BEL:20067428	tscript(p(MGI:Creb1)) increases r(MGI:"H2-Eb2")	the transactivators RFX, X2BP [CREB] and NFY are required factors for MHC class II gene activation and bind the X1, X2, and Y boxes, respectively	SEN:10032800	11533238
BEL:20067432	tscript(p(MGI:Creb1)) increases r(MGI:Mitf)	The transcription factors implicated to date in regulation of the Mitf promoter include Pax3, CREB, Sox10, and Lef1 (Fig. 2A), with each factor able to confer on the Mitf promoter the capacity to respond to specific signals.	SEN:10032802	10898786
BEL:20067434	tscript(p(MGI:Creb1)) increases r(MGI:Nr4a2)	Nurr1 expression was induced by forskolin, an adenylate cyclase activator, via activation of CREB in both N2A and C6 cells	SEN:10005208	15106839
BEL:20067446	tscript(p(MGI:Creb1)) increases r(MGI:Ppargc1a)	CaMKIV activates PGC-1alpha largely through the binding of cAMP response element-binding protein to the PGC-1alpha promoter.	SEN:10006084	12764228
BEL:20067448	tscript(p(MGI:Creb1)) directlyIncreases r(MGI:Pvrl2)	% Overexpressions of CREB and c-Jun, but not c-Fos, also significantly increased the promoter activity, which suggests that CREB and c-Jun are the crucial transcription factors involved in regulating nectin-2 gene transcription.	SEN:10011182	16250013
BEL:20067450	tscript(p(MGI:Creb1)) directlyIncreases r(MGI:Star)	Overexpression of SIK repressed ACTH-mediated expression of CYP11A- and Steroidogenic acute regulatory (StAR)-genes by inhibiting CREB bound to their promoters.	SEN:10010094	12530631
BEL:20067452	tscript(p(MGI:Creb1)) increases r(MGI:Tnfsf13b)	IFN-gamma caused phosphorylation of CREB, and overexpression of CREB increased IFN-gamma-induced BAFF promoter activity.	SEN:10009096	18334541
BEL:20067466	tscript(p(MGI:Crebbp)) increases tscript(p(MGI:Hif1a))	from full ext - Figure 2 (D–F) Transient transfection assays showing that Gal-HIF-1a function is reduced in MEFs with multiple DCH1 alleles (mean7s.e.m., N¼3) (D), and can be rescued by WT CBP (E, F) or p300 (F), but not by CBPDCH1 (E) (mean7s.e.m., N¼2–4). (G, H) Transactivation by factors utilizing other domains of p300 and CBP or other coactivators is unimpaired (mean7s.d., N¼4).	SEN:10032810	16237459
BEL:20067470	tscript(p(MGI:Crebbp)) directlyIncreases tscript(p(MGI:Pparg))	These data suggest that both CBP and p300 are indispensable for the full activation of PPARgamma and adipocyte differentiation and that CBP and p300 do not mutually complement in the process.	SEN:10011186	11884404
BEL:20067478	tscript(p(MGI:Crem)) decreases r(MGI:Crh)	Using real-time quantitative PCR, we establish that hypothalamic CRF expression is significantly reduced after swim exposure in DMI-treated wild-type mice, however DMI is unable to blunt hypothalamic CRF expression in ICER-deficient mice.	SEN:10003356	14985439
BEL:20067480	tscript(p(MGI:Ctbp1)) increases r(MGI:Cebpa)	We find that C/ebpalpha is derepressed in Klf3 and Ctbp knockout fibroblasts and adipocytes from Klf3 knockout mice.	SEN:10011188	18391014
BEL:20067490	tscript(p(MGI:Ctnnb1)) increases r(MGI:Ccnd1)	Surplus ??catenin then translocates to the nucleus, interacts with the LEF and TCF transcription factors, and persistently transactivates genes associated with the regulation of cell proliferation, such as MYC and cyclin D1 (Refs 30,32,106,135–137).	SEN:10032820	18432252
BEL:20067492	tscript(p(MGI:Ctnnb1)) increases r(MGI:Col1a1)	In CKO littermates however, only a low level of Col1a1 expression was detected in the perichondrium (Fig. 1F', arrow), with no Col1a1 expression in the marrow cavity	SEN:10032822	15576404
BEL:20067496	tscript(p(MGI:Ctnnb1)) directlyIncreases r(MGI:Lect2)	leukocyte cell-derived chemotaxin 2 (LECT2) gene as a direct target of beta-catenin LECT2 expression is specifically induced in different mouse models that express activated beta-catenin in the liver	SEN:10032826	15239100
BEL:20067498	tscript(p(MGI:Ctnnb1)) increases r(MGI:Myc)	Surplus ??catenin then translocates to the nucleus, interacts with the LEF and TCF transcription factors, and persistently transactivates genes associated with the regulation of cell proliferation, such as MYC and cyclin D1 (Refs 30,32,106,135–137).	SEN:10032820	18432252
BEL:20067500	tscript(p(MGI:Ctnnb1)) increases r(MGI:Myc)	The identification of the protooncogene MYC as a direct transcriptional target of Wnt–?-catenin signalling in 1998 shed light on the transforming activity of the Wnt pathway in cancer106	SEN:10032828	18432252
BEL:20067512	tscript(p(MGI:Ctnnb1)) increases r(MGI:Sp7)	Osx was normally expressed at high levels in the perichondrium flanking the prehypertrophic and hypertrophic chondrocytes (Fig. 2D, arrow) in addition to a lower level in the prehypertrophic cells (Fig. 2D, asterisk). However, it was not detectable in the CKO embryo	SEN:10032834	15576404
BEL:20067516	tscript(p(MGI:Cux1)) directlyDecreases r(MGI:Runx2)	Our studies further show regulation of the Runx2 gene by several homeodomain proteins: MSX2 and CDP/cut repress whereas DLX3 and DLX5 activate endogenous Runx2 expression and promoter activity in non-osseous cells and osteoblasts.	SEN:10032836	17060321
BEL:20067522	tscript(p(MGI:Ddit3)) increases r(EGID:765)	In accordance with published results (18), amino acid depletion induced CA-VI and advillin mRNA in NIH-3T3 cells in a CHOP-dependent manner.	SEN:10018220	11145585
BEL:20067524	tscript(p(MGI:Ddit3)) increases r(MGI:Avil)	In accordance with published results (18), amino acid depletion induced CA-VI and advillin mRNA in NIH-3T3 cells in a CHOP-dependent manner.	SEN:10018220	11145585
BEL:20067528	tscript(p(MGI:Ddit3)) increases r(MGI:Il6)	We here report that the NFkappaB and C/EBP beta controlled gene IL6 is upregulated in DDIT3- and FUS-DDIT3-expressing fibrosarcoma cell lines	SEN:10011152	15688424
BEL:20067536	tscript(p(MGI:Ddit3)) increases tscript(p(MGI:Cebpb))	Knockdown experiments using siRNA against CEBPB transcripts showed that the effect of FUS-DDIT3 on IL6 expression is C/EBP beta dependent	SEN:10011196	15688424
BEL:20067560	tscript(p(MGI:Dlx3)) directlyIncreases r(MGI:Runx2)	Our studies further show regulation of the Runx2 gene by several homeodomain proteins: MSX2 and CDP/cut repress whereas DLX3 and DLX5 activate endogenous Runx2 expression and promoter activity in non-osseous cells and osteoblasts.	SEN:10032836	17060321
BEL:20067562	tscript(p(MGI:Dlx5)) directlyIncreases r(MGI:Ibsp)	We further found that the Dlx5 homeoprotein, which is able to regulate the osteoblast-specific osteocalcin promoter, can bind this element and stimulate its enhancer activity when overexpressed in COS7 cells.	SEN:10011202	10788516
BEL:20067566	tscript(p(MGI:Dlx5)) directlyIncreases r(MGI:Runx2)	Our studies further show regulation of the Runx2 gene by several homeodomain proteins: MSX2 and CDP/cut repress whereas DLX3 and DLX5 activate endogenous Runx2 expression and promoter activity in non-osseous cells and osteoblasts.	SEN:10032836	17060321
BEL:20067578	tscript(p(MGI:E2f1)) increases bp(GOBP:"cell cycle")	Expression of either E2F1 or E2F2 can induce postmitotic lens fiber cells to re-enter the cell cycle.	SEN:10032854	11095619
BEL:20067582	tscript(p(MGI:E2f1)) directlyIncreases r(MGI:Bbc3)	Bcl-2 homology 3 (BH3)-only proteins are pro-apoptotic members of the Bcl-2 protein family that trigger apoptosis in response to diverse stimuli. We show here that E2F1 up-regulates the expression of the pro-apoptotic BH3-only proteins PUMA, Noxa, Bim, and Hrk/DP5 through a direct transcriptional mechanism.	SEN:10032858	14684737
BEL:20067584	tscript(p(MGI:E2f1)) directlyIncreases r(MGI:Bcl2l11)	Bcl-2 homology 3 (BH3)-only proteins are pro-apoptotic members of the Bcl-2 protein family that trigger apoptosis in response to diverse stimuli. We show here that E2F1 up-regulates the expression of the pro-apoptotic BH3-only proteins PUMA, Noxa, Bim, and Hrk/DP5 through a direct transcriptional mechanism.	SEN:10032858	14684737
BEL:20067590	tscript(p(MGI:E2f1)) directlyIncreases r(MGI:Brca1)	The Brca1 gene is identified as an in vivo target of E2F1 in a transgenic mouse model. The Brca1 promoter contains E2F DNA-binding sites that mediate transcriptional activation by E2F1 and repression by Rb	SEN:10011216	10660629
BEL:20067596	tscript(p(MGI:E2f1)) decreases r(MGI:Ckm)	MCK promoter activity is also inhibited by ectopic E2F1 expression, but this inhibition is not reversed by the co-expression of p21.	SEN:10011220	8995365
BEL:20067602	tscript(p(MGI:E2f1)) decreases r(MGI:Dmtf1)	Subsets of E2Fs were specifically bound to the Dmp1 promoter upon mitogenic signaling and E2Fs 1-4 inhibited the Dmp1 promoter in a reporter assay.	SEN:10032862	16878159
BEL:20067606	tscript(p(MGI:E2f1)) directlyIncreases r(MGI:Hrk)	Bcl-2 homology 3 (BH3)-only proteins are pro-apoptotic members of the Bcl-2 protein family that trigger apoptosis in response to diverse stimuli. We show here that E2F1 up-regulates the expression of the pro-apoptotic BH3-only proteins PUMA, Noxa, Bim, and Hrk/DP5 through a direct transcriptional mechanism.	SEN:10032858	14684737
BEL:20067610	tscript(p(MGI:E2f1)) directlyIncreases r(MGI:Pmaip1)	Bcl-2 homology 3 (BH3)-only proteins are pro-apoptotic members of the Bcl-2 protein family that trigger apoptosis in response to diverse stimuli. We show here that E2F1 up-regulates the expression of the pro-apoptotic BH3-only proteins PUMA, Noxa, Bim, and Hrk/DP5 through a direct transcriptional mechanism.	SEN:10032858	14684737
BEL:20067620	tscript(p(MGI:E2f2)) increases bp(GOBP:"cell cycle")	Expression of either E2F1 or E2F2 can induce postmitotic lens fiber cells to re-enter the cell cycle.	SEN:10032854	11095619
BEL:20067624	tscript(p(MGI:E2f2)) decreases r(MGI:Dmtf1)	Subsets of E2Fs were specifically bound to the Dmp1 promoter upon mitogenic signaling and E2Fs 1-4 inhibited the Dmp1 promoter in a reporter assay.	SEN:10032862	16878159
BEL:20067630	tscript(p(MGI:E2f3)) decreases r(MGI:Dmtf1)	Subsets of E2Fs were specifically bound to the Dmp1 promoter upon mitogenic signaling and E2Fs 1-4 inhibited the Dmp1 promoter in a reporter assay.	SEN:10032862	16878159
BEL:20067632	tscript(p(MGI:E2f4)) increases bp(GOBP:"cell cycle")	In both the E2F3a and E2F4 transgenic lenses, cyclin A2 and cyclin B1 expression were upregulated. E2F3a and E2F4, but not E2F5, function to induce cell cycle entry, although E2F4 has more modest activity.	SEN:10032868	15855772
BEL:20067638	tscript(p(MGI:E2f4)) increases r(MGI:Ccna2)	In both the E2F3a and E2F4 transgenic lenses, cyclin A2 and cyclin B1 expression were upregulated. E2F3a and E2F4, but not E2F5, function to induce cell cycle entry, although E2F4 has more modest activity.	SEN:10032868	15855772
BEL:20067640	tscript(p(MGI:E2f4)) increases r(MGI:Ccnb1)	In both the E2F3a and E2F4 transgenic lenses, cyclin A2 and cyclin B1 expression were upregulated. E2F3a and E2F4, but not E2F5, function to induce cell cycle entry, although E2F4 has more modest activity.	SEN:10032868	15855772
BEL:20067644	tscript(p(MGI:E2f4)) decreases r(MGI:Dmtf1)	Subsets of E2Fs were specifically bound to the Dmp1 promoter upon mitogenic signaling and E2Fs 1-4 inhibited the Dmp1 promoter in a reporter assay.	SEN:10032862	16878159
BEL:20067662	tscript(p(MGI:Ebf1)) increases p(MGI:Cd19)	Reconstitution of primary leukemia cells showed that these tumors express high densities of the B-cell surface proteins CD19 and CD38, which are EBF targets.	SEN:10011230	15580294
BEL:20067664	tscript(p(MGI:Ebf1)) increases p(MGI:Cd38)	Reconstitution of primary leukemia cells showed that these tumors express high densities of the B-cell surface proteins CD19 and CD38, which are EBF targets.	SEN:10011230	15580294
BEL:20067666	tscript(p(MGI:Ebf1)) increases r(MGI:Cd19)	Reconstitution of primary leukemia cells showed that these tumors express high densities of the B-cell surface proteins CD19 and CD38, which are EBF targets.	SEN:10011230	15580294
BEL:20067668	tscript(p(MGI:Ebf1)) increases r(MGI:Cd38)	Reconstitution of primary leukemia cells showed that these tumors express high densities of the B-cell surface proteins CD19 and CD38, which are EBF targets.	SEN:10011230	15580294
BEL:20067674	tscript(p(MGI:Egr1)) increases path(MESHD:Fibrosis)	The transcription factor early growth response-1 (Egr-1) mediates the stimulation of collagen transcription elicited by TGF-beta and is necessary for the development of pulmonary fibrosis in mice.	SEN:10031234	18772333
BEL:20067676	tscript(p(MGI:Egr1)) directlyIncreases r(MGI:Ccnd2)	provide newinsights of Egr1 involvement in proliferation and survival of TRAMP C2 prostatecancer cells by the identification of several new target genes controllinggrowth, cell cycle progression, and apoptosis such as cyclin D2, P19ink4d, andFas.	SEN:10032886	12556466
BEL:20067678	tscript(p(MGI:Egr1)) directlyIncreases r(MGI:Cdkn2d)	provide newinsights of Egr1 involvement in proliferation and survival of TRAMP C2 prostatecancer cells by the identification of several new target genes controllinggrowth, cell cycle progression, and apoptosis such as cyclin D2, P19ink4d, andFas.	SEN:10032886	12556466
BEL:20067680	tscript(p(MGI:Egr1)) directlyIncreases r(MGI:Fas)	provide newinsights of Egr1 involvement in proliferation and survival of TRAMP C2 prostatecancer cells by the identification of several new target genes controllinggrowth, cell cycle progression, and apoptosis such as cyclin D2, P19ink4d, andFas.	SEN:10032886	12556466
BEL:20067682	tscript(p(MGI:Egr1)) directlyIncreases r(MGI:Lhb)	Erg1 transcription factor directly activates the luteinizing hormone beta LHbeta subuit promoter, and female mice lacking Egr1 are infertile due to LHbeta deficiency	SEN:10026618	10734128
BEL:20067684	tscript(p(MGI:Egr1)) increases r(MGI:Pdgfa)	Egr-1 has been characterized as a transcriptional regulator of both PDGF-A and PDGF-C gene expression (18, 19).	SEN:10032888	16951379
BEL:20067686	tscript(p(MGI:Egr1)) increases r(MGI:Pdgfc)	Egr-1 has been characterized as a transcriptional regulator of both PDGF-A and PDGF-C gene expression (18, 19).	SEN:10032888	16951379
BEL:20067688	tscript(p(MGI:Egr1)) directlyIncreases r(MGI:Trp53)	Egr1-null mouse embryo fibroblasts bypass replicative senescence and exhibit a loss of DNA damage response and an apparent immortal growth, suggesting loss of p53 functions. .......... Electrophoretic mobility shift assay as well as chromatin immunoprecipitation confirmed that p53 is a direct target of Egr1.	SEN:10032890	15958557
BEL:20067694	tscript(p(MGI:Egr2)) directlyIncreases r(MGI:Cebpb)	Knockdown of KLF4 inhibits adipogenesis and downregulates C/EBPbeta levels. KLF4 binds directly to the C/EBPbeta (Cebpb) promoter as shown by chromatin immunoprecipitation and gel shift assays and, together with Krox20, cooperatively transactivates a C/EBPbeta reporter.	SEN:10009426	18396140
BEL:20067696	tscript(p(MGI:Egr2)) directlyIncreases r(MGI:Fasl)	promoter for the Fas ligand, which has been implicated as a target gene for Egr2 and Egr3, demonstrated robust NAB coactivation similar to Lhb	SEN:10029414	10734128
BEL:20067702	tscript(p(MGI:Egr3)) directlyIncreases r(MGI:Fasl)	promoter for the Fas ligand, which has been implicated as a target gene for Egr2 and Egr3, demonstrated robust NAB coactivation similar to Lhb	SEN:10029414	10734128
BEL:20067706	tscript(p(MGI:Egr4)) increases r(MGI:Slc12a5)	Electrophoretic mobility shift assay confirmed specific Egr4 binding to Egr4(KCC2). Interference RNA-mediated knock-down of Egr4 and a dominant-negative isoform of Egr4 significantly inhibited KCC2 reporter induction and endogenous KCC2 expression in cultured neurons. Together, the results indicate an important role for Egr4 in the developmental upregulation of KCC2 gene expression.	SEN:10011236	17192429
BEL:20067712	tscript(p(MGI:Elf1)) directlyIncreases r(MGI:Csf1r)	Both the model promoter and the macrophage-specific mouse and human c-fms promoters were activated in RAW264 cells by other Ets family transcription factors, Ets-2 and Elf-1.	SEN:10032896	9506963
